"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260828","3호선","수서","21832","21030","20260831",""
"20260828","3호선","가락시장","10332","10159","20260831",""
"20260828","3호선","경찰병원","8628","8595","20260831",""
"20260828","3호선","오금","7555","6545","20260831",""
"20260828","4호선","불암산","10662","9165","20260831",""
"20260828","4호선","상계","21428","20152","20260831",""
"20260828","4호선","노원","23534","26860","20260831",""
"20260828","4호선","창동","26995","28149","20260831",""
"20260828","4호선","쌍문","32393","29941","20260831",""
"20260828","4호선","수유(강북구청)","37038","37889","20260831",""
"20260828","4호선","미아(서울사이버대학)","18246","17418","20260831",""
"20260828","4호선","미아사거리","28982","28986","20260831",""
"20260828","4호선","길음","23318","22747","20260831",""
"20260828","4호선","성신여대입구(돈암)","23968","23555","20260831",""
"20260828","4호선","한성대입구(삼선교)","15525","14544","20260831",""
"20260828","4호선","혜화","40009","40324","20260831",""
"20260828","4호선","동대문","22109","21723","20260831",""
"20260828","4호선","동대문역사문화공원(DDP)","23785","20319","20260831",""
"20260828","4호선","충무로","35522","37001","20260831",""
"20260828","4호선","명동","42027","44609","20260831",""
"20260828","4호선","회현(남대문시장)","33334","34997","20260831",""
"20260828","4호선","서울역","15880","27103","20260831",""
"20260828","4호선","숙대입구(서울시교육청)","17168","17249","20260831",""
"20260828","4호선","삼각지(전쟁기념관)","7811","9471","20260831",""
"20260828","4호선","신용산","26157","29204","20260831",""
"20260828","4호선","이촌(국립중앙박물관)","11102","11841","20260831",""
"20260828","4호선","동작(현충원)","1683","1848","20260831",""
"20260828","4호선","총신대입구(이수)","21784","23645","20260831",""
"20260828","4호선","사당","29384","25416","20260831",""
"20260828","4호선","남태령","1719","1426","20260831",""
"20260828","5호선","개화산","6822","6417","20260831",""
"20260828","5호선","김포공항","16027","9494","20260831",""
"20260828","5호선","송정","7038","6626","20260831",""
"20260828","5호선","마곡","19390","19584","20260831",""
"20260828","5호선","발산","26887","27762","20260831",""
"20260828","5호선","우장산","16982","16851","20260831",""
"20260828","5호선","화곡","31837","29352","20260831",""
"20260828","5호선","까치산","30388","28998","20260831",""
"20260828","5호선","신정(은행정)","15296","12676","20260831",""
"20260828","5호선","목동","18419","20143","20260831",""
"20260828","5호선","오목교(목동운동장앞)","24038","26349","20260831",""
"20260828","5호선","양평","9777","9497","20260831",""
"20260828","5호선","영등포구청","5788","5704","20260831",""
"20260828","5호선","영등포시장","12962","12306","20260831",""
"20260828","5호선","신길","5967","5759","20260831",""
"20260828","5호선","여의도","34557","36547","20260831",""
"20260828","5호선","여의나루","14112","15951","20260831",""
"20260828","5호선","마포","17034","17525","20260831",""
"20260828","5호선","공덕","16692","17434","20260831",""
"20260828","5호선","애오개","7480","7214","20260831",""
"20260828","5호선","충정로(경기대입구)","5823","5850","20260831",""
"20260828","5호선","서대문","21923","21337","20260831",""
"20260828","5호선","광화문(세종문화회관)","37814","39868","20260831",""
"20260828","5호선","종로3가","16479","17833","20260831",""
"20260828","5호선","을지로4가","7917","8018","20260831",""
"20260828","5호선","동대문역사문화공원(DDP)","4011","4510","20260831",""
"20260828","5호선","청구","3933","3893","20260831",""
"20260828","5호선","신금호","7165","7493","20260831",""
"20260828","5호선","행당","8839","7880","20260831",""
"20260828","5호선","왕십리(성동구청)","5456","6267","20260831",""
"20260828","5호선","마장","6745","6470","20260831",""
"20260828","5호선","답십리","18303","16213","20260831",""
"20260828","5호선","장한평","23222","23303","20260831",""
"20260828","5호선","군자(능동)","13826","15888","20260831",""
"20260828","5호선","아차산(어린이대공원후문)","16186","15864","20260831",""
"20260828","5호선","광나루(장신대)","13185","12400","20260831",""
"20260828","5호선","천호(풍납토성)","23074","22577","20260831",""
"20260828","5호선","강동","21022","20305","20260831",""
"20260828","5호선","길동","10318","10532","20260831",""
"20260828","5호선","굽은다리(강동구민회관앞)","11331","10946","20260831",""
"20260828","5호선","명일","8989","8772","20260831",""
"20260828","5호선","고덕","11927","11360","20260831",""
"20260828","5호선","상일동","16517","15655","20260831",""
"20260828","5호선","둔촌동","15088","15169","20260831",""
"20260828","5호선","올림픽공원(한국체대)","5359","4495","20260831",""
"20260828","5호선","방이","8534","8936","20260831",""
"20260828","5호선","오금","4342","4365","20260831",""
"20260828","5호선","개롱","7539","7546","20260831",""
"20260828","5호선","거여","11265","11113","20260831",""
"20260828","5호선","마천","8022","7015","20260831",""
"20260828","5호선","강일","6844","6188","20260831",""
"20260828","5호선","미사","20009","20610","20260831",""
"20260828","5호선","하남풍산","5238","5221","20260831",""
"20260828","5호선","하남시청(덕풍·신장)","9912","9182","20260831",""
"20260828","5호선","하남검단산","7310","6741","20260831",""
"20260828","6호선","응암","19690","19468","20260831",""
"20260828","6호선","역촌","4520","5183","20260831",""
"20260828","6호선","불광","5229","4919","20260831",""
"20260828","6호선","독바위","2868","3064","20260831",""
"20260828","6호선","연신내","2","0","20260831",""
"20260828","6호선","구산","9199","7144","20260831",""
"20260828","6호선","새절(신사)","14171","12911","20260831",""
"20260828","6호선","증산(명지대앞)","9957","9677","20260831",""
"20260828","6호선","디지털미디어시티","15927","17063","20260831",""
"20260828","6호선","월드컵경기장(성산)","4416","4428","20260831",""
"20260828","6호선","마포구청","16386","14796","20260831",""
"20260828","6호선","망원","17460","19196","20260831",""
"20260828","6호선","합정","15115","15738","20260831",""
"20260828","6호선","상수","11378","13326","20260831",""
"20260828","6호선","광흥창(서강)","11125","10590","20260831",""
"20260828","6호선","대흥(서강대앞)","10587","11047","20260831",""
"20260828","6호선","공덕","22193","21525","20260831",""
"20260828","6호선","효창공원앞","8374","7385","20260831",""
"20260828","6호선","삼각지(전쟁기념관)","8527","7810","20260831",""
"20260828","6호선","녹사평(용산구청)","6190","6584","20260831",""
"20260828","6호선","이태원","13364","18566","20260831",""
"20260828","6호선","한강진","11621","14270","20260831",""
"20260828","6호선","버티고개","2438","2400","20260831",""
"20260828","6호선","약수","4225","4217","20260831",""
"20260828","6호선","청구","4569","4267","20260831",""
"20260828","6호선","신당","10216","9779","20260831",""
"20260828","6호선","동묘앞","10250","10266","20260831",""
"20260828","6호선","창신","3926","3242","20260831",""
"20260828","6호선","보문","9226","8538","20260831",""
"20260828","6호선","안암(고대병원앞)","13039","12634","20260831",""
"20260828","6호선","고려대(종암)","9138","8674","20260831",""
"20260828","6호선","월곡(동덕여대)","12777","12343","20260831",""
"20260828","6호선","상월곡(한국과학기술연구원)","6986","6321","20260831",""
"20260828","6호선","돌곶이","13732","12699","20260831",""
"20260828","6호선","석계","10874","11005","20260831",""
"20260828","6호선","태릉입구","6475","6779","20260831",""
"20260828","6호선","화랑대(서울여대입구)","12188","9875","20260831",""
"20260828","6호선","봉화산(서울의료원)","9225","8531","20260831",""
"20260828","6호선","신내","1","0","20260831",""
"20260828","7호선","장암","2877","1151","20260831",""
"20260828","7호선","도봉산","9538","10747","20260831",""
"20260828","7호선","수락산","13898","13853","20260831",""
"20260828","7호선","마들","14864","14041","20260831",""
"20260828","7호선","노원","22431","24702","20260831",""
"20260828","7호선","중계","15928","14538","20260831",""
"20260828","7호선","하계","18705","17390","20260831",""
"20260828","7호선","공릉(서울과학기술대)","13467","13084","20260831",""
"20260828","7호선","태릉입구","9198","8753","20260831",""
"20260828","7호선","먹골","11402","11410","20260831",""
"20260828","7호선","중화","12252","12200","20260831",""
"20260828","7호선","상봉","20702","20410","20260831",""
"20260828","7호선","면목","15808","15354","20260831",""
"20260828","7호선","사가정","17680","17683","20260831",""
"20260828","7호선","용마산(용마폭포공원)","6198","5975","20260831",""
"20260828","7호선","중곡","12436","11981","20260831",""
"20260828","7호선","군자(능동)","17924","14118","20260831",""
"20260828","7호선","어린이대공원(세종대)","15585","15042","20260831",""
"20260828","7호선","건대입구","15617","15337","20260831",""
"20260828","7호선","자양(뚝섬한강공원)","10083","9992","20260831",""
"20260828","7호선","청담","20950","22796","20260831",""
"20260828","7호선","강남구청","18545","20862","20260831",""
"20260828","7호선","학동","25227","26039","20260831",""
"20260828","7호선","논현","20931","22438","20260831",""
"20260828","7호선","반포","7785","7422","20260831",""
"20260828","7호선","고속터미널","20368","16992","20260831",""
"20260828","7호선","내방","16836","17177","20260831",""
"20260828","7호선","이수","19434","19110","20260831",""
"20260828","7호선","남성","12620","11806","20260831",""
"20260828","7호선","숭실대입구(살피재)","13353","13309","20260831",""
"20260828","7호선","상도","12930","12237","20260831",""
"20260828","7호선","장승배기","11335","11050","20260831",""
"20260828","7호선","신대방삼거리","16943","16124","20260831",""
"20260828","7호선","보라매","7281","7614","20260831",""
"20260828","7호선","신풍","13278","12468","20260831",""
"20260828","7호선","대림(구로구청)","9364","9535","20260831",""
"20260828","7호선","남구로","16689","17898","20260831",""
"20260828","7호선","가산디지털단지","49624","49756","20260831",""
"20260828","7호선","철산","25272","26183","20260831",""
